町丁名,世帯数,男,女,date
市谷左内町,227,206,228,2018-08-01
市谷加賀町１丁目,21,13,23,2018-08-01
市谷加賀町２丁目,929,683,975,2018-08-01
市谷甲良町,382,335,385,2018-08-01
市谷船河原町,69,73,80,2018-08-01
市谷長延寺町,94,46,88,2018-08-01
市谷鷹匠町,20,22,24,2018-08-01
市谷山伏町,286,251,265,2018-08-01
市谷八幡町,62,54,65,2018-08-01
神楽坂１丁目,11,11,16,2018-08-01
神楽坂２丁目,129,88,116,2018-08-01
神楽坂３丁目,293,227,219,2018-08-01
神楽坂４丁目,91,78,93,2018-08-01
神楽坂５丁目,382,298,388,2018-08-01
神楽坂６丁目,557,378,470,2018-08-01
細工町,256,206,224,2018-08-01
二十騎町,360,306,341,2018-08-01
揚場町,54,49,57,2018-08-01
津久戸町,68,45,51,2018-08-01
東五軒町,1100,978,1125,2018-08-01
西五軒町,896,777,813,2018-08-01
赤城元町,226,176,214,2018-08-01
南榎町,666,649,669,2018-08-01
袋町,369,314,342,2018-08-01
払方町,476,453,504,2018-08-01
南町,365,364,399,2018-08-01
北町,492,459,515,2018-08-01
納戸町,506,420,493,2018-08-01
南山伏町,371,324,312,2018-08-01
北山伏町,315,204,243,2018-08-01
白銀町,708,580,734,2018-08-01
下宮比町,145,88,118,2018-08-01
矢来町,2492,2130,2476,2018-08-01
若宮町,525,447,471,2018-08-01
岩戸町,411,276,318,2018-08-01
中町,251,243,257,2018-08-01
箪笥町,402,273,315,2018-08-01
横寺町,532,397,413,2018-08-01
筑土八幡町,522,363,497,2018-08-01
新小川町,1779,1447,1497,2018-08-01
神楽河岸,0,0,0,2018-08-01
市谷薬王寺町,1961,1491,1606,2018-08-01
市谷柳町,839,569,667,2018-08-01
市谷仲之町,1134,1004,1143,2018-08-01
赤城下町,744,578,596,2018-08-01
天神町,681,489,563,2018-08-01
榎町,424,311,298,2018-08-01
東榎町,199,136,145,2018-08-01
早稲田町,692,485,551,2018-08-01
早稲田南町,401,355,362,2018-08-01
馬場下町,296,243,228,2018-08-01
原町１丁目,800,627,726,2018-08-01
原町２丁目,649,601,562,2018-08-01
原町３丁目,1045,773,917,2018-08-01
喜久井町,1051,940,925,2018-08-01
築地町,309,251,283,2018-08-01
弁天町,1841,1501,1607,2018-08-01
中里町,355,333,373,2018-08-01
山吹町,2155,1587,1709,2018-08-01
改代町,353,297,263,2018-08-01
水道町,622,432,464,2018-08-01
早稲田鶴巻町,3273,2495,2555,2018-08-01
住吉町,1655,1243,1282,2018-08-01
市谷台町,803,655,647,2018-08-01
河田町,1239,1112,1114,2018-08-01
若松町,3099,2483,2729,2018-08-01
余丁町,2391,1921,1997,2018-08-01
戸山１丁目,1438,1125,1247,2018-08-01
戸山２丁目,3240,2083,3143,2018-08-01
戸山３丁目,482,417,404,2018-08-01
富久町,3827,3346,3301,2018-08-01
百人町１丁目,1900,1494,963,2018-08-01
百人町２丁目,2058,1617,1250,2018-08-01
百人町３丁目,2371,2389,2626,2018-08-01
百人町４丁目,1435,966,1318,2018-08-01
大久保１丁目,1798,1333,1102,2018-08-01
大久保２丁目,3741,2902,2549,2018-08-01
大久保３丁目,1978,1883,2072,2018-08-01
戸塚町１丁目,102,78,85,2018-08-01
西早稲田１丁目,2968,2317,2485,2018-08-01
西早稲田２丁目,3084,2523,2402,2018-08-01
西早稲田３丁目,3410,3043,2917,2018-08-01
高田馬場１丁目,2274,1902,1734,2018-08-01
高田馬場２丁目,1026,827,717,2018-08-01
高田馬場３丁目,3310,2569,2263,2018-08-01
高田馬場４丁目,3359,2834,2636,2018-08-01
下落合１丁目,1269,922,843,2018-08-01
下落合２丁目,1741,1513,1620,2018-08-01
下落合３丁目,2345,1879,2281,2018-08-01
下落合４丁目,2304,1954,2176,2018-08-01
中落合１丁目,2016,1580,1622,2018-08-01
中落合２丁目,2609,2269,2417,2018-08-01
中落合３丁目,2289,1958,2096,2018-08-01
中落合４丁目,1595,1479,1423,2018-08-01
上落合１丁目,2983,2497,2442,2018-08-01
上落合２丁目,2968,2337,2214,2018-08-01
上落合３丁目,2888,2186,2064,2018-08-01
西落合１丁目,2602,2125,2219,2018-08-01
西落合２丁目,2370,1993,2004,2018-08-01
西落合３丁目,1749,1397,1594,2018-08-01
西落合４丁目,1162,1004,1110,2018-08-01
中井１丁目,1160,916,732,2018-08-01
中井２丁目,1533,1412,1516,2018-08-01
北新宿１丁目,3888,2924,2580,2018-08-01
北新宿２丁目,2828,2469,2242,2018-08-01
北新宿３丁目,3747,2940,2722,2018-08-01
北新宿４丁目,3475,2740,2482,2018-08-01
西新宿１丁目,33,27,27,2018-08-01
西新宿２丁目,3,3,5,2018-08-01
西新宿３丁目,1344,887,928,2018-08-01
西新宿４丁目,4580,3499,3113,2018-08-01
西新宿５丁目,2560,1990,1787,2018-08-01
西新宿６丁目,1952,1553,1373,2018-08-01
西新宿７丁目,1501,1156,874,2018-08-01
西新宿８丁目,1915,1404,1313,2018-08-01
四谷１丁目,227,195,263,2018-07-01
四谷２丁目,242,194,227,2018-07-01
四谷３丁目,264,190,217,2018-07-01
四谷４丁目,2042,1668,1535,2018-07-01
四谷本塩町,224,185,197,2018-07-01
三栄町,1016,867,933,2018-07-01
四谷坂町,1347,1034,1048,2018-07-01
若葉１丁目,1321,1221,1184,2018-07-01
若葉２丁目,416,373,391,2018-07-01
若葉３丁目,567,436,451,2018-07-01
須賀町,815,695,675,2018-07-01
左門町,968,664,806,2018-07-01
信濃町,546,394,489,2018-07-01
南元町,1232,1088,1234,2018-07-01
荒木町,1556,1142,1161,2018-07-01
舟町,944,649,661,2018-07-01
愛住町,854,668,663,2018-07-01
大京町,2024,1554,1858,2018-07-01
霞ヶ丘町,1,1,0,2018-07-01
内藤町,678,632,535,2018-07-01
片町,215,159,151,2018-07-01
新宿１丁目,2708,1913,1756,2018-07-01
新宿２丁目,788,603,489,2018-07-01
新宿３丁目,100,88,52,2018-07-01
新宿４丁目,222,179,105,2018-07-01
新宿５丁目,1781,1284,967,2018-07-01
新宿６丁目,2596,1960,1645,2018-07-01
新宿７丁目,3530,2885,2685,2018-07-01
歌舞伎町１丁目,161,125,61,2018-07-01
歌舞伎町２丁目,1506,1196,533,2018-07-01
市谷田町１丁目,18,8,21,2018-07-01
市谷田町２丁目,335,238,340,2018-07-01
市谷田町３丁目,187,151,182,2018-07-01
市谷本村町,1684,1492,906,2018-07-01
市谷砂土原町１丁目,109,100,125,2018-07-01
市谷砂土原町２丁目,220,173,223,2018-07-01
市谷砂土原町３丁目,428,418,458,2018-07-01
市谷左内町,226,206,228,2018-07-01
市谷加賀町１丁目,21,13,23,2018-07-01
市谷加賀町２丁目,945,686,996,2018-07-01
市谷甲良町,378,333,382,2018-07-01
市谷船河原町,69,72,81,2018-07-01
市谷長延寺町,94,46,88,2018-07-01
市谷鷹匠町,20,22,24,2018-07-01
市谷山伏町,291,253,268,2018-07-01
市谷八幡町,61,52,65,2018-07-01
神楽坂１丁目,11,11,16,2018-07-01
神楽坂２丁目,131,89,120,2018-07-01
神楽坂３丁目,298,229,219,2018-07-01
神楽坂４丁目,92,79,94,2018-07-01
神楽坂５丁目,384,300,389,2018-07-01
神楽坂６丁目,556,377,470,2018-07-01
細工町,256,206,224,2018-07-01
二十騎町,362,305,344,2018-07-01
揚場町,54,49,57,2018-07-01
津久戸町,67,44,51,2018-07-01
東五軒町,1107,983,1131,2018-07-01
西五軒町,897,776,809,2018-07-01
赤城元町,227,176,215,2018-07-01
南榎町,667,649,662,2018-07-01
袋町,370,316,341,2018-07-01
払方町,474,452,503,2018-07-01
南町,367,364,398,2018-07-01
北町,493,458,514,2018-07-01
納戸町,507,418,494,2018-07-01
南山伏町,364,321,310,2018-07-01
北山伏町,309,201,240,2018-07-01
白銀町,704,579,734,2018-07-01
下宮比町,147,91,119,2018-07-01
矢来町,2494,2126,2475,2018-07-01
若宮町,524,447,470,2018-07-01
岩戸町,415,280,320,2018-07-01
中町,254,243,256,2018-07-01
箪笥町,397,272,315,2018-07-01
横寺町,530,393,413,2018-07-01
筑土八幡町,530,367,502,2018-07-01
新小川町,1770,1441,1494,2018-07-01
神楽河岸,0,0,0,2018-07-01
市谷薬王寺町,1967,1490,1607,2018-07-01
市谷柳町,842,571,676,2018-07-01
市谷仲之町,1146,1015,1128,2018-07-01
赤城下町,747,581,596,2018-07-01
天神町,687,491,566,2018-07-01
榎町,422,310,296,2018-07-01
東榎町,197,136,144,2018-07-01
早稲田町,687,480,545,2018-07-01
早稲田南町,398,356,359,2018-07-01
馬場下町,299,243,230,2018-07-01
原町１丁目,805,630,723,2018-07-01
原町２丁目,648,604,568,2018-07-01
原町３丁目,1051,774,919,2018-07-01
喜久井町,1052,943,920,2018-07-01
築地町,304,248,278,2018-07-01
弁天町,1844,1501,1611,2018-07-01
中里町,358,339,377,2018-07-01
山吹町,2144,1579,1702,2018-07-01
改代町,351,296,261,2018-07-01
水道町,606,418,461,2018-07-01
早稲田鶴巻町,3280,2514,2540,2018-07-01
住吉町,1648,1234,1282,2018-07-01
市谷台町,795,648,648,2018-07-01
河田町,1242,1117,1127,2018-07-01
若松町,3096,2472,2723,2018-07-01
余丁町,2392,1914,1995,2018-07-01
戸山１丁目,1439,1119,1255,2018-07-01
戸山２丁目,3243,2086,3139,2018-07-01
戸山３丁目,481,418,402,2018-07-01
富久町,3838,3352,3308,2018-07-01
百人町１丁目,1911,1503,965,2018-07-01
百人町２丁目,2057,1619,1257,2018-07-01
百人町３丁目,2379,2395,2630,2018-07-01
百人町４丁目,1415,945,1295,2018-07-01
大久保１丁目,1797,1329,1106,2018-07-01
大久保２丁目,3744,2892,2565,2018-07-01
大久保３丁目,1987,1893,2081,2018-07-01
戸塚町１丁目,102,77,86,2018-07-01
西早稲田１丁目,2975,2320,2489,2018-07-01
西早稲田２丁目,3058,2511,2382,2018-07-01
西早稲田３丁目,3398,3028,2916,2018-07-01
高田馬場１丁目,2272,1901,1734,2018-07-01
高田馬場２丁目,1019,820,711,2018-07-01
高田馬場３丁目,3308,2565,2273,2018-07-01
高田馬場４丁目,3354,2828,2641,2018-07-01
下落合１丁目,1268,920,855,2018-07-01
下落合２丁目,1745,1519,1622,2018-07-01
下落合３丁目,2342,1879,2269,2018-07-01
下落合４丁目,2308,1957,2180,2018-07-01
中落合１丁目,2013,1582,1616,2018-07-01
中落合２丁目,2606,2263,2413,2018-07-01
中落合３丁目,2281,1956,2087,2018-07-01
中落合４丁目,1588,1469,1418,2018-07-01
上落合１丁目,2977,2498,2440,2018-07-01
上落合２丁目,2983,2355,2221,2018-07-01
上落合３丁目,2896,2200,2073,2018-07-01
西落合１丁目,2604,2134,2221,2018-07-01
西落合２丁目,2366,1989,1997,2018-07-01
西落合３丁目,1744,1386,1595,2018-07-01
西落合４丁目,1172,1012,1116,2018-07-01
中井１丁目,1154,916,726,2018-07-01
中井２丁目,1537,1410,1514,2018-07-01
北新宿１丁目,3902,2940,2581,2018-07-01
北新宿２丁目,2829,2474,2238,2018-07-01
北新宿３丁目,3739,2937,2721,2018-07-01
北新宿４丁目,3465,2733,2479,2018-07-01
西新宿１丁目,32,26,27,2018-07-01
西新宿２丁目,3,3,5,2018-07-01
西新宿３丁目,1324,876,917,2018-07-01
西新宿４丁目,4589,3493,3115,2018-07-01
西新宿５丁目,2542,1976,1769,2018-07-01
西新宿６丁目,1955,1548,1380,2018-07-01
西新宿７丁目,1494,1153,864,2018-07-01
西新宿８丁目,1913,1398,1313,2018-07-01
四谷１丁目,232,194,271,2019-12-01
四谷２丁目,245,200,216,2019-12-01
四谷３丁目,265,172,220,2019-12-01
四谷４丁目,2079,1674,1535,2019-12-01
四谷本塩町,294,230,233,2019-12-01
四谷三栄町,1048,909,1002,2019-12-01
四谷坂町,1442,1112,1118,2019-12-01
若葉１丁目,1367,1254,1216,2019-12-01
若葉２丁目,415,368,388,2019-12-01
若葉３丁目,594,464,472,2019-12-01
須賀町,820,694,676,2019-12-01
左門町,981,664,815,2019-12-01
信濃町,550,399,502,2019-12-01
南元町,1268,1103,1265,2019-12-01
荒木町,1597,1193,1186,2019-12-01
舟町,959,662,680,2019-12-01
愛住町,879,679,689,2019-12-01
大京町,2139,1623,1932,2019-12-01
霞ヶ丘町,0,0,0,2019-12-01
内藤町,724,658,582,2019-12-01
片町,225,173,153,2019-12-01
新宿１丁目,2774,1983,1758,2019-12-01
新宿２丁目,831,629,477,2019-12-01
新宿３丁目,95,80,52,2019-12-01
新宿４丁目,209,169,104,2019-12-01
新宿５丁目,1858,1308,1009,2019-12-01
新宿６丁目,2774,2041,1749,2019-12-01
新宿７丁目,3643,2970,2726,2019-12-01
歌舞伎町１丁目,167,134,54,2019-12-01
歌舞伎町２丁目,1556,1231,546,2019-12-01
市谷田町１丁目,16,8,17,2019-12-01
市谷田町２丁目,325,236,332,2019-12-01
市谷田町３丁目,191,154,181,2019-12-01
市谷本村町,1736,1534,949,2019-12-01
市谷砂土原町１丁目,106,96,119,2019-12-01
市谷砂土原町２丁目,246,195,253,2019-12-01
市谷砂土原町３丁目,427,413,463,2019-12-01
市谷左内町,216,192,219,2019-12-01
市谷加賀町１丁目,21,14,20,2019-12-01
市谷加賀町２丁目,1000,696,1042,2019-12-01
市谷甲良町,424,368,423,2019-12-01
市谷船河原町,73,78,85,2019-12-01
市谷長延寺町,92,47,84,2019-12-01
市谷鷹匠町,16,17,18,2019-12-01
市谷山伏町,280,254,265,2019-12-01
市谷八幡町,61,52,61,2019-12-01
神楽坂１丁目,12,12,16,2019-12-01
神楽坂２丁目,127,81,117,2019-12-01
神楽坂３丁目,276,222,198,2019-12-01
神楽坂４丁目,96,79,96,2019-12-01
神楽坂５丁目,384,305,399,2019-12-01
神楽坂６丁目,548,367,469,2019-12-01
細工町,254,209,217,2019-12-01
二十騎町,389,309,350,2019-12-01
揚場町,56,48,54,2019-12-01
津久戸町,66,49,46,2019-12-01
東五軒町,1106,986,1136,2019-12-01
西五軒町,944,804,832,2019-12-01
赤城元町,228,178,210,2019-12-01
南榎町,691,662,702,2019-12-01
袋町,367,318,334,2019-12-01
払方町,481,458,513,2019-12-01
南町,374,375,410,2019-12-01
北町,515,484,521,2019-12-01
納戸町,532,464,540,2019-12-01
南山伏町,364,325,304,2019-12-01
北山伏町,372,249,300,2019-12-01
白銀町,722,593,742,2019-12-01
下宮比町,147,90,119,2019-12-01
矢来町,2481,2125,2441,2019-12-01
若宮町,523,445,470,2019-12-01
岩戸町,417,280,325,2019-12-01
中町,256,252,258,2019-12-01
箪笥町,410,275,321,2019-12-01
横寺町,590,447,465,2019-12-01
筑土八幡町,513,380,476,2019-12-01
新小川町,1933,1572,1600,2019-12-01
神楽河岸,0,0,0,2019-12-01
市谷薬王寺町,1994,1497,1606,2019-12-01
市谷柳町,854,569,681,2019-12-01
市谷仲之町,1184,1035,1168,2019-12-01
赤城下町,748,592,571,2019-12-01
天神町,677,489,551,2019-12-01
榎町,480,335,334,2019-12-01
東榎町,227,142,169,2019-12-01
早稲田町,743,517,603,2019-12-01
早稲田南町,406,351,383,2019-12-01
馬場下町,291,239,225,2019-12-01
原町１丁目,818,647,725,2019-12-01
原町２丁目,656,622,586,2019-12-01
原町３丁目,1055,772,938,2019-12-01
喜久井町,1071,952,945,2019-12-01
築地町,312,246,274,2019-12-01
弁天町,1895,1551,1641,2019-12-01
中里町,341,321,354,2019-12-01
山吹町,2304,1656,1830,2019-12-01
改代町,387,321,278,2019-12-01
水道町,673,471,473,2019-12-01
早稲田鶴巻町,3323,2508,2558,2019-12-01
住吉町,1678,1257,1323,2019-12-01
市谷台町,817,670,645,2019-12-01
河田町,1243,1088,1119,2019-12-01
若松町,3151,2550,2761,2019-12-01
余丁町,2390,1903,2004,2019-12-01
戸山１丁目,1438,1148,1235,2019-12-01
戸山２丁目,3130,1967,2999,2019-12-01
戸山３丁目,487,411,404,2019-12-01
富久町,3874,3388,3349,2019-12-01
百人町１丁目,1938,1501,980,2019-12-01
百人町２丁目,2085,1610,1253,2019-12-01
百人町３丁目,2384,2373,2646,2019-12-01
百人町４丁目,1482,990,1354,2019-12-01
大久保１丁目,1854,1340,1122,2019-12-01
大久保２丁目,3739,2893,2521,2019-12-01
大久保３丁目,2045,1955,2125,2019-12-01
戸塚町１丁目,96,72,81,2019-12-01
西早稲田１丁目,2961,2309,2468,2019-12-01
西早稲田２丁目,3018,2517,2302,2019-12-01
西早稲田３丁目,3385,3040,2921,2019-12-01
高田馬場１丁目,2301,1925,1714,2019-12-01
高田馬場２丁目,1008,824,696,2019-12-01
高田馬場３丁目,3282,2559,2237,2019-12-01
高田馬場４丁目,3384,2833,2639,2019-12-01
下落合１丁目,1332,963,886,2019-12-01
下落合２丁目,1758,1532,1635,2019-12-01
下落合３丁目,2370,1908,2306,2019-12-01
下落合４丁目,2342,1978,2192,2019-12-01
中落合１丁目,2029,1603,1617,2019-12-01
中落合２丁目,2552,2231,2365,2019-12-01
中落合３丁目,2311,1953,2108,2019-12-01
中落合４丁目,1608,1466,1411,2019-12-01
上落合１丁目,3063,2540,2484,2019-12-01
上落合２丁目,3026,2351,2261,2019-12-01
上落合３丁目,2938,2207,2086,2019-12-01
西落合１丁目,2582,2106,2203,2019-12-01
西落合２丁目,2421,2012,1993,2019-12-01
西落合３丁目,1784,1403,1609,2019-12-01
西落合４丁目,1216,1031,1141,2019-12-01
中井１丁目,1165,909,735,2019-12-01
中井２丁目,1570,1442,1543,2019-12-01
北新宿１丁目,3888,2895,2588,2019-12-01
北新宿２丁目,2766,2434,2162,2019-12-01
北新宿３丁目,3725,2950,2656,2019-12-01
北新宿４丁目,3540,2747,2530,2019-12-01
西新宿１丁目,33,26,27,2019-12-01
西新宿２丁目,2,2,5,2019-12-01
西新宿３丁目,1484,1001,1006,2019-12-01
西新宿４丁目,4644,3526,3167,2019-12-01
西新宿５丁目,2522,1992,1765,2019-12-01
西新宿６丁目,1997,1585,1411,2019-12-01
西新宿７丁目,1559,1195,901,2019-12-01
西新宿８丁目,1889,1397,1294,2019-12-01
四谷１丁目,233,193,271,2019-11-01
四谷２丁目,242,196,215,2019-11-01
四谷３丁目,266,179,218,2019-11-01
四谷４丁目,2079,1678,1527,2019-11-01
四谷本塩町,294,229,232,2019-11-01
四谷三栄町,1044,908,999,2019-11-01
四谷坂町,1438,1113,1111,2019-11-01
若葉１丁目,1374,1256,1220,2019-11-01
若葉２丁目,413,367,387,2019-11-01
若葉３丁目,592,460,474,2019-11-01
須賀町,820,696,671,2019-11-01
左門町,979,661,811,2019-11-01
信濃町,548,398,501,2019-11-01
南元町,1266,1096,1258,2019-11-01
荒木町,1590,1185,1184,2019-11-01
舟町,946,653,672,2019-11-01
愛住町,883,681,690,2019-11-01
大京町,2133,1617,1930,2019-11-01
霞ヶ丘町,0,0,0,2019-11-01
内藤町,722,659,583,2019-11-01
片町,229,175,156,2019-11-01
新宿１丁目,2784,1989,1762,2019-11-01
新宿２丁目,818,625,469,2019-11-01
新宿３丁目,99,84,52,2019-11-01
新宿４丁目,209,168,105,2019-11-01
新宿５丁目,1863,1310,1010,2019-11-01
新宿６丁目,2784,2044,1756,2019-11-01
新宿７丁目,3631,2966,2718,2019-11-01
歌舞伎町１丁目,166,132,55,2019-11-01
歌舞伎町２丁目,1557,1234,543,2019-11-01
市谷田町１丁目,16,8,17,2019-11-01
市谷田町２丁目,328,238,336,2019-11-01
市谷田町３丁目,191,152,182,2019-11-01
市谷本村町,1750,1542,954,2019-11-01
市谷砂土原町１丁目,106,95,119,2019-11-01
市谷砂土原町２丁目,249,199,254,2019-11-01
市谷砂土原町３丁目,427,411,461,2019-11-01
市谷左内町,219,194,220,2019-11-01
市谷加賀町１丁目,21,14,20,2019-11-01
市谷加賀町２丁目,1008,700,1053,2019-11-01
市谷甲良町,419,370,418,2019-11-01
市谷船河原町,72,77,84,2019-11-01
市谷長延寺町,91,46,84,2019-11-01
市谷鷹匠町,16,17,18,2019-11-01
市谷山伏町,278,253,264,2019-11-01
市谷八幡町,59,52,60,2019-11-01
神楽坂１丁目,12,12,16,2019-11-01
神楽坂２丁目,127,82,118,2019-11-01
神楽坂３丁目,277,221,201,2019-11-01
神楽坂４丁目,96,79,96,2019-11-01
神楽坂５丁目,383,305,400,2019-11-01
神楽坂６丁目,547,366,467,2019-11-01
細工町,258,212,219,2019-11-01
二十騎町,386,306,346,2019-11-01
揚場町,55,47,54,2019-11-01
津久戸町,66,49,46,2019-11-01
東五軒町,1105,986,1130,2019-11-01
西五軒町,943,805,832,2019-11-01
赤城元町,229,178,211,2019-11-01
南榎町,693,669,702,2019-11-01
袋町,364,317,333,2019-11-01
払方町,479,457,512,2019-11-01
南町,373,372,407,2019-11-01
北町,516,484,521,2019-11-01
納戸町,533,461,541,2019-11-01
南山伏町,368,328,306,2019-11-01
北山伏町,370,247,297,2019-11-01
白銀町,721,595,739,2019-11-01
下宮比町,146,90,116,2019-11-01
矢来町,2498,2136,2455,2019-11-01
若宮町,522,440,470,2019-11-01
岩戸町,419,283,321,2019-11-01
中町,254,249,256,2019-11-01
箪笥町,414,279,320,2019-11-01
横寺町,588,446,466,2019-11-01
筑土八幡町,511,378,473,2019-11-01
新小川町,1934,1574,1597,2019-11-01
